 INFO | 2016-02-08 14:37:24,900 | Common.java | 68 | Startup activites...
 INFO | 2016-02-08 14:37:24,903 | Common.java | 68 | Test Output Directory creation successful :C:\POCWorkspace\SWAUTorg\TestResults\2016_02_08_02_37_24_PM
 INFO | 2016-02-08 14:37:24,903 | Common.java | 68 | Log File creation successful : LogFile.log
 INFO | 2016-02-08 14:37:25,066 | Common.java | 68 | Getting value of Tc_Settings_Excelpath from Test Configuration file : ./src/test/resources/TestCaseSettings.xls
 INFO | 2016-02-08 14:37:25,135 | Common.java | 68 | Getting value of TestDataFile from Test Configuration file : .\src\test\resources\TestData.xls
 INFO | 2016-02-08 14:37:25,192 | Common.java | 68 | Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2016-02-08 14:37:25,192 | Common.java | 68 | Getting value of TextLoadWaitTime from Test Configuration file : 10
 INFO | 2016-02-08 14:37:25,192 | Common.java | 68 | Getting value of PageLoadWaitTime from Test Configuration file : 120
 INFO | 2016-02-08 14:37:25,193 | Common.java | 68 | Getting value of ImplicitlyWaitTime from Test Configuration file : 30
 INFO | 2016-02-08 14:37:25,193 | Common.java | 68 | Element time out set
 INFO | 2016-02-08 14:37:25,193 | Common.java | 68 | ##### Start of Test Case : Login to Adactin Application #####
 WARN | 2016-02-08 14:37:25,193 | Common.java | 72 | Report step generation success : <B></B><h1><font color=SaddleBrown>Login to Adactin Application</h1></font><br/>
 INFO | 2016-02-08 14:37:25,193 | Common.java | 68 | Test Case Name: TC_001
 INFO | 2016-02-08 14:37:25,194 | Common.java | 68 | Getting value of TestDataFile from Test Configuration file : .\src\test\resources\TestData.xls
 INFO | 2016-02-08 14:37:25,224 | Common.java | 68 | Test Data Set Name: TC_001
 INFO | 2016-02-08 14:37:25,224 | Common.java | 68 | Execution Flag: Execute
 INFO | 2016-02-08 14:37:25,226 | Common.java | 68 | Test Data Set Name: TC_001_01
 INFO | 2016-02-08 14:37:25,226 | Common.java | 68 | Execution Flag: YES
 INFO | 2016-02-08 14:37:25,226 | Common.java | 68 | Test Data Set Name: 
 INFO | 2016-02-08 14:37:25,226 | Common.java | 68 | Execution Flag: 
 INFO | 2016-02-08 14:37:25,227 | Common.java | 68 | Getting value of Browser from Test Configuration file : Firefox
 INFO | 2016-02-08 14:37:28,714 | Common.java | 68 | Getting value of url from Test Configuration file : http://www.adactin.com/HotelApp/
 INFO | 2016-02-08 14:37:29,593 | Common.java | 68 | Opened Application Successfully
ERROR | 2016-02-08 14:37:29,593 | Common.java | 83 | Invalid log Type :PASS. Unable to log the message.
 INFO | 2016-02-08 14:37:29,679 | Common.java | 68 | ########### Start of Test Case Data Set: TC_001_01 ###########
 INFO | 2016-02-08 14:37:29,679 | Common.java | 68 | Report step generation success : ########### Start of Test Case Data Set: TC_001_01 ###########
 INFO | 2016-02-08 14:37:29,779 | Common.java | 68 | Entered value in the text field->NandiniG
ERROR | 2016-02-08 14:37:29,779 | Common.java | 83 | Invalid log Type :PASS. Unable to log the message.
 INFO | 2016-02-08 14:37:29,857 | Common.java | 68 | Entered value in the text field->11G404
ERROR | 2016-02-08 14:37:29,857 | Common.java | 83 | Invalid log Type :PASS. Unable to log the message.
 INFO | 2016-02-08 14:37:30,602 | Common.java | 68 | Clicked on WebElement-Login
ERROR | 2016-02-08 14:37:30,603 | Common.java | 83 | Invalid log Type :PASS. Unable to log the message.
 INFO | 2016-02-08 14:37:30,623 | Common.java | 68 | ########### End of Test Case Data Set: TC_001_01 ###########
 INFO | 2016-02-08 14:37:30,623 | Common.java | 68 | Report step generation success : ########### End of Test Case Data Set: TC_001_01 ###########
 INFO | 2016-02-08 14:37:31,573 | Common.java | 68 | Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2016-02-08 14:37:31,574 | Common.java | 68 | Getting value of TextLoadWaitTime from Test Configuration file : 10
 INFO | 2016-02-08 14:37:31,574 | Common.java | 68 | Getting value of PageLoadWaitTime from Test Configuration file : 120
 INFO | 2016-02-08 14:37:31,574 | Common.java | 68 | Getting value of ImplicitlyWaitTime from Test Configuration file : 30
 INFO | 2016-02-08 14:37:31,574 | Common.java | 68 | Element time out set
 INFO | 2016-02-08 14:37:31,574 | Common.java | 68 | ##### Start of Test Case : Search a hotel #####
 WARN | 2016-02-08 14:37:31,574 | Common.java | 72 | Report step generation success : <B></B><h1><font color=SaddleBrown>Search a hotel</h1></font><br/>
 INFO | 2016-02-08 14:37:31,574 | Common.java | 68 | Test Case Name: TC_002
 INFO | 2016-02-08 14:37:31,575 | Common.java | 68 | Getting value of TestDataFile from Test Configuration file : .\src\test\resources\TestData.xls
 INFO | 2016-02-08 14:37:31,634 | Common.java | 68 | Test Data Set Name: TC_002
 INFO | 2016-02-08 14:37:31,635 | Common.java | 68 | Execution Flag: Execute
 INFO | 2016-02-08 14:37:31,635 | Common.java | 68 | Test Data Set Name: TC_002_01
 INFO | 2016-02-08 14:37:31,635 | Common.java | 68 | Execution Flag: YES
 INFO | 2016-02-08 14:37:31,635 | Common.java | 68 | Test Data Set Name: 
 INFO | 2016-02-08 14:37:31,636 | Common.java | 68 | Execution Flag: 
 INFO | 2016-02-08 14:37:31,636 | Common.java | 68 | Getting value of Browser from Test Configuration file : Firefox
 INFO | 2016-02-08 14:37:35,069 | Common.java | 68 | Getting value of url from Test Configuration file : http://www.adactin.com/HotelApp/
 INFO | 2016-02-08 14:37:35,854 | Common.java | 68 | Opened Application Successfully
ERROR | 2016-02-08 14:37:35,855 | Common.java | 83 | Invalid log Type :PASS. Unable to log the message.
 INFO | 2016-02-08 14:37:35,933 | Common.java | 68 | ########### Start of Test Case Data Set: TC_002_01 ###########
 INFO | 2016-02-08 14:37:35,933 | Common.java | 68 | Report step generation success : ########### Start of Test Case Data Set: TC_002_01 ###########
 INFO | 2016-02-08 14:37:36,019 | Common.java | 68 | Entered value in the text field->NandiniG
ERROR | 2016-02-08 14:37:36,019 | Common.java | 83 | Invalid log Type :PASS. Unable to log the message.
 INFO | 2016-02-08 14:37:36,091 | Common.java | 68 | Entered value in the text field->11G404
ERROR | 2016-02-08 14:37:36,091 | Common.java | 83 | Invalid log Type :PASS. Unable to log the message.
 INFO | 2016-02-08 14:37:36,809 | Common.java | 68 | Clicked on WebElement-Login
ERROR | 2016-02-08 14:37:36,810 | Common.java | 83 | Invalid log Type :PASS. Unable to log the message.
 INFO | 2016-02-08 14:37:36,948 | Common.java | 68 | selected value -Sydney from dropdown->Location
ERROR | 2016-02-08 14:37:36,949 | Common.java | 83 | Invalid log Type :PASS. Unable to log the message.
 INFO | 2016-02-08 14:37:37,052 | Common.java | 68 | selected value -Hotel Sunshine from dropdown->Hotel
